iter	Passed	Remaining
9450	69154	4017
9451	69160	4009
9452	69166	4002
9453	69172	3994
9454	69177	3987
9455	69183	3980
9456	69189	3972
9457	69195	3965
9458	69201	3957
9459	69207	3950
9460	69213	3943
9461	69218	3935
9462	69223	3928
9463	69229	3920
9464	69235	3913
9465	69240	3906
9466	69246	3898
9467	69251	3891
9468	69256	3883
9469	69262	3876
9470	69268	3868
9471	69273	3861
9472	69278	3854
9473	69284	3846
9474	69290	3839
9475	69295	3831
9476	69301	3824
9477	69307	3817
9478	69313	3809
9479	69319	3802
9480	69325	3794
9481	69331	3787
9482	69336	3780
9483	69342	3772
9484	69347	3765
9485	69354	3757
9486	69360	3750
9487	69366	3743
9488	69372	3735
9489	69377	3728
9490	69383	3721
9491	69389	3713
9492	69394	3706
9493	69399	3698
9494	69404	3691
9495	69410	3683
9496	69416	3676
9497	69422	3669
9498	69427	3661
9499	69433	3654
9500	69439	3647
9501	69445	3639
9502	69451	3632
9503	69456	3624
9504	69462	3617
9505	69467	3610
9506	69474	3602
9507	69479	3595
9508	69485	3587
9509	69490	3580
9510	69496	3573
9511	69502	3565
9512	69507	3558
9513	69513	3550
9514	69518	3543
9515	69524	3536
9516	69530	3528
9517	69536	3521
9518	69541	3513
9519	69547	3506
9520	69553	3499
9521	69559	3491
9522	69564	3484
9523	69570	3477
9524	69576	3469
9525	69582	3462
9526	69587	3454
9527	69593	3447
9528	69599	3440
9529	69605	3432
9530	69610	3425
9531	69616	3418
9532	69622	3410
9533	69628	3403
9534	69633	3395
9535	69639	3388
9536	69644	3381
9537	69650	3373
9538	69656	3366
9539	69661	3358
9540	69667	3351
9541	69672	3344
9542	69678	3336
9543	69683	3329
9544	69689	3322
9545	69695	3314
9546	69701	3307
9547	69706	3299
9548	69712	3292
9549	69718	3285
9550	69724	3277
9551	69730	3270
9552	69736	3263
9553	69742	3255
9554	69747	3248
9555	69753	3240
9556	69758	3233
9557	69764	3226
9558	69769	3218
9559	69775	3211
9560	69781	3204
9561	69787	3196
9562	69792	3189
9563	69798	3181
9564	69804	3174
9565	69810	3167
9566	69816	3159
9567	69821	3152
9568	69827	3145
9569	69833	3137
9570	69838	3130
9571	69844	3123
9572	69850	3115
9573	69855	3108
9574	69861	3100
9575	69867	3093
9576	69872	3086
9577	69878	3078
9578	69884	3071
9579	69890	3064
9580	69895	3056
9581	69901	3049
9582	69905	3041
9583	69911	3034
9584	69917	3027
9585	69922	3019
9586	69928	3012
9587	69934	3005
9588	69939	2997
9589	69945	2990
9590	69950	2982
9591	69956	2975
9592	69961	2968
9593	69967	2960
9594	69972	2953
9595	69979	2946
9596	69984	2938
9597	69989	2931
9598	69995	2924
9599	70001	2916
9600	70006	2909
9601	70012	2901
9602	70017	2894
9603	70023	2887
9604	70028	2879
9605	70034	2872
9606	70039	2865
9607	70045	2857
9608	70050	2850
9609	70056	2843
9610	70062	2835
9611	70067	2828
9612	70072	2820
9613	70078	2813
9614	70084	2806
9615	70089	2798
9616	70095	2791
9617	70101	2784
9618	70106	2776
9619	70112	2769
9620	70118	2762
9621	70124	2754
9622	70129	2747
9623	70135	2740
9624	70141	2732
9625	70143	2725
9626	70149	2717
9627	70155	2710
9628	70161	2703
9629	70166	2695
9630	70172	2688
9631	70178	2681
9632	70183	2673
9633	70190	2666
9634	70196	2659
9635	70202	2651
9636	70207	2644
9637	70213	2637
9638	70218	2629
9639	70224	2622
9640	70229	2615
9641	70235	2607
9642	70241	2600
9643	70247	2593
9644	70253	2585
9645	70259	2578
9646	70264	2571
9647	70270	2563
9648	70277	2556
9649	70282	2549
9650	70288	2541
9651	70293	2534
9652	70298	2527
9653	70304	2519
9654	70309	2512
9655	70315	2505
9656	70320	2497
9657	70326	2490
9658	70332	2483
9659	70338	2475
9660	70344	2468
9661	70349	2461
9662	70355	2453
9663	70360	2446
9664	70366	2438
9665	70372	2431
9666	70377	2424
9667	70383	2416
9668	70389	2409
9669	70394	2402
9670	70400	2394
9671	70406	2387
9672	70411	2380
9673	70417	2372
9674	70422	2365
9675	70428	2358
9676	70434	2350
9677	70439	2343
9678	70445	2336
9679	70451	2328
9680	70456	2321
9681	70462	2314
9682	70467	2306
9683	70473	2299
9684	70479	2292
9685	70484	2284
9686	70490	2277
9687	70496	2270
9688	70502	2262
9689	70507	2255
9690	70513	2248
9691	70519	2241
9692	70524	2233
9693	70531	2226
9694	70536	2219
9695	70542	2211
9696	70547	2204
9697	70553	2197
9698	70559	2189
9699	70565	2182
9700	70571	2175
9701	70576	2167
9702	70581	2160
9703	70587	2153
9704	70593	2145
9705	70599	2138
9706	70604	2131
9707	70609	2123
9708	70615	2116
9709	70620	2109
9710	70626	2101
9711	70632	2094
9712	70638	2087
9713	70644	2079
9714	70650	2072
9715	70655	2065
9716	70661	2057
9717	70667	2050
9718	70672	2043
9719	70678	2036
9720	70683	2028
9721	70689	2021
9722	70695	2014
9723	70700	2006
9724	70706	1999
9725	70712	1992
9726	70718	1984
9727	70724	1977
9728	70730	1970
9729	70736	1962
9730	70741	1955
9731	70747	1948
9732	70753	1940
9733	70759	1933
9734	70765	1926
9735	70770	1919
9736	70775	1911
9737	70780	1904
9738	70786	1897
9739	70791	1889
9740	70797	1882
9741	70803	1875
9742	70809	1867
9743	70815	1860
9744	70821	1853
9745	70827	1845
9746	70832	1838
9747	70838	1831
9748	70844	1823
9749	70849	1816
9750	70855	1809
9751	70861	1802
9752	70867	1794
9753	70872	1787
9754	70878	1780
9755	70884	1772
9756	70889	1765
9757	70895	1758
9758	70901	1750
9759	70906	1743
9760	70912	1736
9761	70917	1728
9762	70922	1721
9763	70926	1714
9764	70932	1707
9765	70938	1699
9766	70943	1692
9767	70949	1685
9768	70955	1677
9769	70960	1670
9770	70966	1663
9771	70972	1655
9772	70977	1648
9773	70983	1641
9774	70988	1634
9775	70994	1626
9776	71000	1619
9777	71006	1612
9778	71013	1604
9779	71018	1597
9780	71024	1590
9781	71035	1583
9782	71041	1575
9783	71046	1568
9784	71052	1561
9785	71057	1553
9786	71063	1546
9787	71069	1539
9788	71074	1532
9789	71080	1524
9790	71085	1517
9791	71091	1510
9792	71096	1502
9793	71102	1495
9794	71108	1488
9795	71114	1480
9796	71120	1473
9797	71126	1466
9798	71131	1459
9799	71137	1451
9800	71142	1444
9801	71148	1437
9802	71154	1429
9803	71160	1422
9804	71165	1415
9805	71171	1408
9806	71177	1400
9807	71182	1393
9808	71184	1386
9809	71189	1378
9810	71195	1371
9811	71200	1364
9812	71206	1356
9813	71211	1349
9814	71217	1342
9815	71223	1335
9816	71229	1327
9817	71235	1320
9818	71241	1313
9819	71246	1305
9820	71252	1298
9821	71258	1291
9822	71264	1284
9823	71270	1276
9824	71276	1269
9825	71280	1262
9826	71286	1254
9827	71292	1247
9828	71296	1240
9829	71302	1233
9830	71308	1225
9831	71314	1218
9832	71320	1211
9833	71325	1203
9834	71331	1196
9835	71337	1189
9836	71343	1182
9837	71348	1174
9838	71354	1167
9839	71359	1160
9840	71365	1153
9841	71370	1145
9842	71376	1138
9843	71382	1131
9844	71387	1123
9845	71393	1116
9846	71399	1109
9847	71404	1102
9848	71409	1094
9849	71415	1087
9850	71420	1080
9851	71426	1072
9852	71432	1065
9853	71437	1058
9854	71443	1051
9855	71448	1043
9856	71454	1036
9857	71460	1029
9858	71465	1022
9859	71471	1014
9860	71477	1007
9861	71482	1000
9862	71488	992
9863	71493	985
9864	71499	978
9865	71505	971
9866	71511	963
9867	71517	956
9868	71522	949
9869	71529	942
9870	71534	934
9871	71540	927
9872	71546	920
9873	71552	913
9874	71558	905
9875	71564	898
9876	71569	891
9877	71575	884
9878	71580	876
9879	71586	869
9880	71592	862
9881	71597	854
9882	71603	847
9883	71608	840
9884	71614	833
9885	71620	825
9886	71625	818
9887	71631	811
9888	71637	804
9889	71643	796
9890	71648	789
9891	71654	782
9892	71659	775
9893	71665	767
9894	71670	760
9895	71676	753
9896	71682	746
9897	71688	738
9898	71694	731
9899	71699	724
9900	71705	716
9901	71711	709
9902	71716	702
9903	71722	695
9904	71728	687
9905	71734	680
9906	71739	673
9907	71745	666
9908	71751	658
9909	71757	651
9910	71762	644
9911	71768	637
9912	71778	629
9913	71785	622
9914	71791	615
9915	71797	608
9916	71802	600
9917	71808	593
9918	71814	586
9919	71820	579
9920	71825	571
9921	71831	564
9922	71837	557
9923	71843	550
9924	71848	542
9925	71854	535
9926	71859	528
9927	71865	521
9928	71871	513
9929	71876	506
9930	71882	499
9931	71887	492
9932	71893	484
9933	71899	477
9934	71905	470
9935	71911	463
9936	71917	455
9937	71923	448
9938	71928	441
9939	71934	434
9940	71940	426
9941	71945	419
9942	71951	412
9943	71956	405
9944	71961	397
9945	71966	390
9946	71971	383
9947	71977	376
9948	71982	368
9949	71988	361
9950	71993	354
9951	71998	347
9952	72003	340
9953	72009	332
9954	72014	325
9955	72019	318
9956	72024	311
9957	72029	303
9958	72034	296
9959	72040	289
9960	72046	282
9961	72051	274
9962	72056	267
9963	72062	260
9964	72067	253
9965	72073	245
9966	72079	238
9967	72084	231
9968	72090	224
9969	72096	216
9970	72101	209
9971	72105	202
9972	72110	195
9973	72114	187
9974	72119	180
9975	72125	173
9976	72131	166
9977	72136	159
9978	72141	151
9979	72145	144
9980	72151	137
9981	72157	130
9982	72162	122
9983	72167	115
9984	72172	108
9985	72177	101
9986	72182	93
9987	72187	86
9988	72191	79
9989	72196	72
9990	72201	65
9991	72205	57
9992	72210	50
9993	72215	43
9994	72220	36
9995	72225	28
9996	72230	21
9997	72235	14
9998	72240	7
9999	72245	0
	72016	14
9998	72022	7
9999	72027	0
