iter	RMSE
9452	52096.99201
9453	52095.2444
9454	52093.56859
9455	52091.68451
9456	52089.65767
9457	52087.87249
9458	52085.99494
9459	52084.32364
9460	52082.51456
9461	52080.9131
9462	52079.05567
9463	52077.34647
9464	52075.58276
9465	52073.58961
9466	52071.51163
9467	52069.66462
9468	52067.94913
9469	52066.04506
9470	52064.46535
9471	52062.62041
9472	52061.03129
9473	52059.17132
9474	52057.19722
9475	52055.32744
9476	52053.59933
9477	52051.5764
9478	52049.81367
9479	52047.92236
9480	52046.26501
9481	52044.3033
9482	52042.34881
9483	52040.62009
9484	52039.01372
9485	52037.36845
9486	52035.46242
9487	52033.76958
9488	52031.96012
9489	52030.12586
9490	52028.22625
9491	52026.56773
9492	52024.76912
9493	52022.73982
9494	52020.95433
9495	52018.90608
9496	52017.0459
9497	52014.95057
9498	52013.08278
9499	52011.32418
9500	52009.46484
9501	52007.69516
9502	52005.78587
9503	52003.84418
9504	52001.79385
9505	51999.95222
9506	51998.43216
9507	51996.67885
9508	51994.9223
9509	51992.99863
9510	51991.18762
9511	51989.41984
9512	51987.51328
9513	51985.70464
9514	51983.7779
9515	51982.08969
9516	51980.41879
9517	51978.4474
9518	51976.72184
9519	51974.99482
9520	51973.17169
9521	51971.3393
9522	51969.59379
9523	51967.79831
9524	51965.88635
9525	51963.96494
9526	51961.88739
9527	51960.03445
9528	51958.27924
9529	51956.4809
9530	51954.80575
9531	51953.04453
9532	51951.25912
9533	51949.28309
9534	51947.5854
9535	51945.8285
9536	51944.07154
9537	51942.03836
9538	51940.24484
9539	51938.3491
9540	51936.43198
9541	51934.3216
9542	51932.52458
9543	51930.79224
9544	51928.73841
9545	51926.9248
9546	51925.08082
9547	51923.08768
9548	51921.18516
9549	51919.41971
9550	51917.64811
9551	51915.8793
9552	51914.08606
9553	51912.14659
9554	51910.12908
9555	51908.10211
9556	51906.24383
9557	51904.45717
9558	51902.61309
9559	51900.75436
9560	51898.94014
9561	51897.20478
9562	51895.32316
9563	51893.46645
9564	51891.69191
9565	51889.7454
9566	51887.80465
9567	51885.86861
9568	51884.02856
9569	51882.13016
9570	51880.30541
9571	51878.56532
9572	51876.86188
9573	51874.91767
9574	51872.98556
9575	51871.16301
9576	51869.28325
9577	51867.44464
9578	51865.54007
9579	51863.69837
9580	51861.84477
9581	51860.05798
9582	51858.16466
9583	51856.30682
9584	51854.47092
9585	51852.43742
9586	51850.79164
9587	51849.02594
9588	51847.34068
9589	51845.54669
9590	51843.85039
9591	51842.21366
9592	51840.44934
9593	51838.44742
9594	51836.6372
9595	51834.71416
9596	51833.17217
9597	51831.42599
9598	51829.60489
9599	51827.70266
9600	51825.89415
9601	51824.14293
9602	51822.42606
9603	51820.54826
9604	51818.62167
9605	51816.91951
9606	51815.0829
9607	51813.37791
9608	51811.71644
9609	51809.74099
9610	51807.96797
9611	51806.0948
9612	51804.21368
9613	51802.21136
9614	51800.33176
9615	51798.57423
9616	51796.78808
9617	51794.9426
9618	51793.03717
9619	51791.15055
9620	51789.50253
9621	51787.82837
9622	51786.1733
9623	51784.40577
9624	51782.39356
9625	51780.83461
9626	51779.01186
9627	51777.20804
9628	51775.55827
9629	51773.69001
9630	51771.84492
9631	51769.92568
9632	51768.33505
9633	51766.64197
9634	51765.01708
9635	51763.39638
9636	51761.35939
9637	51759.55905
9638	51757.68129
9639	51755.79927
9640	51753.90363
9641	51752.25832
9642	51750.44915
9643	51748.50931
9644	51746.63407
9645	51744.78254
9646	51743.02078
9647	51741.1631
9648	51739.28875
9649	51737.66655
9650	51735.722
9651	51733.93001
9652	51732.24629
9653	51730.4387
9654	51728.78499
9655	51726.86815
9656	51725.06494
9657	51722.94113
9658	51721.15375
9659	51719.54045
9660	51717.88488
9661	51716.24333
9662	51714.25847
9663	51712.32939
9664	51710.61476
9665	51708.72725
9666	51706.92252
9667	51705.38964
9668	51703.52307
9669	51701.71866
9670	51700.052
9671	51698.35441
9672	51696.56927
9673	51694.82157
9674	51693.1217
9675	51691.38936
9676	51689.47784
9677	51687.57398
9678	51685.77028
9679	51683.98415
9680	51682.12098
9681	51680.17618
9682	51678.20725
9683	51676.63058
9684	51674.92059
9685	51673.26158
9686	51671.60227
9687	51669.87906
9688	51668.12859
9689	51666.412
9690	51664.44718
9691	51662.65374
9692	51660.93625
9693	51658.99808
9694	51657.19823
9695	51655.36559
9696	51653.4885
9697	51651.6401
9698	51649.72479
9699	51647.91165
9700	51645.92164
9701	51644.35447
9702	51642.55345
9703	51640.70852
9704	51639.00442
9705	51637.31119
9706	51635.38718
9707	51633.49762
9708	51631.66066
9709	51630.02329
9710	51628.35779
9711	51626.41413
9712	51624.53747
9713	51622.74012
9714	51620.91142
9715	51618.93267
9716	51617.09061
9717	51615.31882
9718	51613.32553
9719	51611.49086
9720	51609.75436
9721	51607.85011
9722	51606.05934
9723	51604.07296
9724	51602.26486
9725	51600.39701
9726	51598.44343
9727	51596.69052
9728	51594.96574
9729	51593.42795
9730	51591.61509
9731	51589.88888
9732	51588.22785
9733	51586.31155
9734	51584.61229
9735	51582.88198
9736	51581.14728
9737	51579.1152
9738	51577.44789
9739	51575.58459
9740	51573.8343
9741	51571.97185
9742	51570.02582
9743	51568.4567
9744	51566.58907
9745	51564.96357
9746	51563.0224
9747	51561.30455
9748	51559.65508
9749	51557.92112
9750	51556.28893
9751	51554.35588
9752	51552.88088
9753	51551.06779
9754	51549.21492
9755	51547.25433
9756	51545.33457
9757	51543.60855
9758	51541.803
9759	51539.97969
9760	51538.26753
9761	51536.50138
9762	51534.78766
9763	51532.90428
9764	51530.9948
9765	51529.04769
9766	51527.33949
9767	51525.66177
9768	51523.99469
9769	51522.07839
9770	51520.42131
9771	51518.5668
9772	51516.80614
9773	51515.10762
9774	51513.49146
9775	51511.75638
9776	51510.09373
9777	51508.35896
9778	51506.67894
9779	51504.59963
9780	51502.83418
9781	51501.0022
9782	51499.076
9783	51497.29976
9784	51495.65121
9785	51494.1105
9786	51492.37451
9787	51490.61096
9788	51488.73357
9789	51487.09495
9790	51485.25431
9791	51483.63925
9792	51481.76751
9793	51479.83524
9794	51478.17918
9795	51476.47375
9796	51474.61837
9797	51473.07845
9798	51471.26675
9799	51469.78236
9800	51468.42682
9801	51466.46149
9802	51464.64352
9803	51463.04659
9804	51461.29218
9805	51459.37411
9806	51457.44438
9807	51455.74682
9808	51454.19509
9809	51452.47474
9810	51450.75357
9811	51448.90761
9812	51447.1057
9813	51445.27177
9814	51443.34651
9815	51441.62129
9816	51439.87308
9817	51438.02787
9818	51436.12311
9819	51434.18514
9820	51432.39523
9821	51430.72698
9822	51428.963
9823	51427.27849
9824	51425.48744
9825	51423.73674
9826	51421.88134
9827	51420.29697
9828	51418.48341
9829	51416.87997
9830	51415.13084
9831	51413.38405
9832	51411.4713
9833	51409.72743
9834	51407.95675
9835	51406.15706
9836	51404.2604
9837	51402.37881
9838	51400.79072
9839	51399.12962
9840	51397.35642
9841	51395.57572
9842	51393.61686
9843	51391.84966
9844	51390.03716
9845	51388.05505
9846	51386.31353
9847	51384.47183
9848	51382.64704
9849	51380.77983
9850	51379.093
9851	51377.29666
9852	51375.52532
9853	51373.75866
9854	51371.96589
9855	51370.20537
9856	51368.31805
9857	51366.57484
9858	51364.79435
9859	51362.99288
9860	51361.08409
9861	51359.50941
9862	51357.58823
9863	51355.66795
9864	51354.05592
9865	51352.36037
9866	51350.26898
9867	51348.46034
9868	51346.61616
9869	51344.73922
9870	51343.02757
9871	51341.31974
9872	51339.54551
9873	51337.59533
9874	51335.94355
9875	51334.17474
9876	51332.37986
9877	51330.48286
9878	51328.52422
9879	51326.75627
9880	51325.20774
9881	51323.53522
9882	51321.83521
9883	51320.22014
9884	51318.4954
9885	51317.07943
9886	51315.46041
9887	51313.72148
9888	51311.97371
9889	51310.18485
9890	51308.38067
9891	51306.45203
9892	51304.75321
9893	51303.05158
9894	51301.25584
9895	51299.54741
9896	51297.947
9897	51296.08038
9898	51294.1757
9899	51292.41021
9900	51290.42868
9901	51288.67751
9902	51287.06393
9903	51285.18374
9904	51283.34266
9905	51281.38058
9906	51279.52883
9907	51277.75542
9908	51276.29369
9909	51274.46948
9910	51272.84118
9911	51270.99614
9912	51269.20945
9913	51267.58617
9914	51265.80143
9915	51264.17413
9916	51262.37214
9917	51260.64973
9918	51258.66438
9919	51256.83891
9920	51254.89658
9921	51253.21454
9922	51251.44813
9923	51249.64237
9924	51248.15077
9925	51246.3603
9926	51244.59811
9927	51242.79899
9928	51241.11023
9929	51239.40987
9930	51237.78365
9931	51235.72821
9932	51234.09073
9933	51232.35751
9934	51230.57376
9935	51228.9409
9936	51227.19836
9937	51225.38042
9938	51223.58005
9939	51221.77351
9940	51219.97457
9941	51218.22755
9942	51216.54769
9943	51214.77632
9944	51212.90245
9945	51211.04531
9946	51209.169
9947	51207.3705
9948	51205.62595
9949	51203.83274
9950	51202.10398
9951	51200.23974
9952	51198.62597
9953	51197.06813
9954	51195.09234
9955	51193.37491
9956	51191.81055
9957	51190.0375
9958	51188.27837
9959	51186.58054
9960	51184.73085
9961	51182.88399
9962	51181.02611
9963	51179.0612
9964	51177.178
9965	51175.4861
9966	51173.77964
9967	51171.73798
9968	51169.89192
9969	51168.19552
9970	51166.68657
9971	51164.8692
9972	51163.25009
9973	51161.33325
9974	51159.56542
9975	51157.85442
9976	51156.07267
9977	51154.32228
9978	51152.56389
9979	51150.69202
9980	51148.7038
9981	51146.99295
9982	51145.24544
9983	51143.57023
9984	51141.89016
9985	51140.16624
9986	51138.3551
9987	51136.76256
9988	51135.14254
9989	51133.34071
9990	51131.58629
9991	51129.78347
9992	51127.88157
9993	51126.15943
9994	51124.32738
9995	51122.40926
9996	51120.73592
9997	51119.12133
9998	51117.32056
9999	51115.38276
39125
1666
9999	51415.13844
